CustomerID,Recency,Monetary,Frequency,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CustomerID
17542.0,270,35.4,22,Low,Low,Low,"Low, Low, Low",17542
17545.0,43,230.65,132,High,High,High,"High, High, High",17545
17548.0,234,12.15,5,Low,Low,Low,"Low, Low, Low",17548
17549.0,24,1.08,2,High,Low,Low,"High, Low, Low",17549
17550.0,197,101.18,40,Low,High,High,"Low, High, High",17550
17551.0,359,100.77,42,Low,High,High,"Low, High, High",17551
17552.0,60,99.48,45,Low,High,High,"Low, High, High",17552
17554.0,1,162.57,63,High,High,High,"High, High, High",17554
17555.0,20,223.07,105,High,High,High,"High, High, High",17555
17556.0,206,12.47,4,Low,Low,Low,"Low, Low, Low",17556
17557.0,14,75.42,32,High,Low,Low,"High, Low, Low",17557
17560.0,155,39.09,13,Low,Low,Low,"Low, Low, Low",17560
17561.0,19,83.42,44,High,High,High,"High, High, High",17561
17562.0,14,118.58,60,High,High,High,"High, High, High",17562
17564.0,24,154.25,46,High,High,High,"High, High, High",17564
17566.0,8,319.75,144,High,High,High,"High, High, High",17566
17567.0,7,306.09,145,High,High,High,"High, High, High",17567
17569.0,332,58.47,24,Low,Low,Low,"Low, Low, Low",17569
17571.0,50,541.84,269,High,High,High,"High, High, High",17571
17572.0,71,27.950000000000003,11,Low,Low,Low,"Low, Low, Low",17572
17573.0,29,54.15,23,High,Low,Low,"High, Low, Low",17573
17574.0,243,16.580000000000002,7,Low,Low,Low,"Low, Low, Low",17574
17576.0,8,770.11,358,High,High,High,"High, High, High",17576
17578.0,218,5.25,3,Low,Low,Low,"Low, Low, Low",17578
17579.0,5,102.55,48,High,High,High,"High, High, High",17579
17580.0,312,81.19,43,Low,High,High,"Low, High, High",17580
17581.0,1,756.14,387,High,High,High,"High, High, High",17581
17582.0,236,44.74,26,Low,Low,Low,"Low, Low, Low",17582
17584.0,7,83.75,27,High,Low,High,"High, Low, High",17584
17585.0,109,262.9,194,Low,High,High,"Low, High, High",17585
17588.0,100,53.55,9,Low,Low,Low,"Low, Low, Low",17588
17589.0,60,445.41,239,Low,High,High,"Low, High, High",17589
17590.0,2,387.19,186,High,High,High,"High, High, High",17590
17591.0,73,303.3,134,Low,High,High,"Low, High, High",17591
17593.0,4,441.35,185,High,High,High,"High, High, High",17593
17594.0,85,97.05,50,Low,High,High,"Low, High, High",17594
17595.0,12,156.46,77,High,High,High,"High, High, High",17595
17596.0,23,411.29,214,High,High,High,"High, High, High",17596
17597.0,214,87.58,41,Low,High,High,"Low, High, High",17597
17600.0,18,21.21,10,High,Low,Low,"High, Low, Low",17600
17601.0,239,14.299999999999999,8,Low,Low,Low,"Low, Low, Low",17601
17602.0,2,907.19,529,High,High,High,"High, High, High",17602
17603.0,78,22.32,10,Low,Low,Low,"Low, Low, Low",17603
17604.0,217,142.92000000000002,60,Low,High,High,"Low, High, High",17604
17608.0,33,68.03,59,High,High,Low,"High, High, Low",17608
17609.0,41,434.34,225,High,High,High,"High, High, High",17609
17611.0,7,1132.09,532,High,High,High,"High, High, High",17611
17612.0,53,187.85,110,Low,High,High,"Low, High, High",17612
17613.0,23,621.05,285,High,High,High,"High, High, High",17613
17614.0,57,181.56,96,Low,High,High,"Low, High, High",17614
17615.0,130,25.05,10,Low,Low,Low,"Low, Low, Low",17615
17618.0,6,174.36,68,High,High,High,"High, High, High",17618
17619.0,312,130.93,76,Low,High,High,"Low, High, High",17619
17620.0,60,2.53,3,Low,Low,Low,"Low, Low, Low",17620
17621.0,21,50.05,18,High,Low,Low,"High, Low, Low",17621
17623.0,33,74.84,31,High,Low,Low,"High, Low, Low",17623
17624.0,15,97.6,45,High,High,High,"High, High, High",17624
17625.0,18,705.37,304,High,High,High,"High, High, High",17625
17628.0,81,12.05,5,Low,Low,Low,"Low, Low, Low",17628
17629.0,6,172.39,106,High,High,High,"High, High, High",17629
17630.0,170,30.5,13,Low,Low,Low,"Low, Low, Low",17630
17631.0,2,85.41,33,High,Low,High,"High, Low, High",17631
17633.0,31,155.07,65,High,High,High,"High, High, High",17633
17634.0,36,649.08,248,High,High,High,"High, High, High",17634
17636.0,19,47.81,20,High,Low,Low,"High, Low, Low",17636
17637.0,31,72.5,30,High,Low,Low,"High, Low, Low",17637
17639.0,276,10.2,4,Low,Low,Low,"Low, Low, Low",17639
17640.0,87,5.5,2,Low,Low,Low,"Low, Low, Low",17640
17642.0,120,76.58,37,Low,High,Low,"Low, High, Low",17642
17643.0,373,5.3,5,Low,Low,Low,"Low, Low, Low",17643
17644.0,1,302.38,136,High,High,High,"High, High, High",17644
17646.0,219,148.34,41,Low,High,High,"Low, High, High",17646
17647.0,65,15.73,4,Low,Low,Low,"Low, Low, Low",17647
17648.0,61,238.72,63,Low,High,High,"Low, High, High",17648
17649.0,138,127.87,47,Low,High,High,"Low, High, High",17649
17650.0,21,15.17,8,High,Low,Low,"High, Low, Low",17650
17651.0,12,399.43,214,High,High,High,"High, High, High",17651
17652.0,25,642.6800000000001,234,High,High,High,"High, High, High",17652
17653.0,38,88.72,32,High,Low,High,"High, Low, High",17653
17654.0,277,42.5,19,Low,Low,Low,"Low, Low, Low",17654
17655.0,11,146.09,58,High,High,High,"High, High, High",17655
17656.0,73,121.45,62,Low,High,High,"Low, High, High",17656
17658.0,26,20.83,9,High,Low,Low,"High, Low, Low",17658
17659.0,17,309.99,124,High,High,High,"High, High, High",17659
17660.0,141,80.22,44,Low,High,High,"Low, High, High",17660
17663.0,26,197.39000000000001,77,High,High,High,"High, High, High",17663
17664.0,19,73.62,41,High,High,Low,"High, High, Low",17664
17666.0,4,10.04,6,High,Low,Low,"High, Low, Low",17666
17667.0,66,267.48,100,Low,High,High,"Low, High, High",17667
17668.0,1,21.75,7,High,Low,Low,"High, Low, Low",17668
17669.0,43,86.62,47,High,High,High,"High, High, High",17669
17670.0,228,20.55,10,Low,Low,Low,"Low, Low, Low",17670
17671.0,16,141.82,49,High,High,High,"High, High, High",17671
17672.0,50,194.85,90,High,High,High,"High, High, High",17672
17673.0,2,359.19,219,High,High,High,"High, High, High",17673
17674.0,74,17.34,23,Low,Low,Low,"Low, Low, Low",17674
17675.0,1,1502.92,561,High,High,High,"High, High, High",17675
17676.0,4,138.34,75,High,High,High,"High, High, High",17676
17677.0,2,413.33,196,High,High,High,"High, High, High",17677
17678.0,264,35.77,16,Low,Low,Low,"Low, Low, Low",17678
17679.0,53,60.1,17,Low,Low,Low,"Low, Low, Low",17679
17680.0,24,22.55,10,High,Low,Low,"High, Low, Low",17680
17682.0,10,221.91,112,High,High,High,"High, High, High",17682
17684.0,44,24.54,13,High,Low,Low,"High, Low, Low",17684
17685.0,17,223.70000000000002,119,High,High,High,"High, High, High",17685
17686.0,7,510.59000000000003,223,High,High,High,"High, High, High",17686
17690.0,30,578.89,200,High,High,High,"High, High, High",17690
17691.0,358,40.8,16,Low,Low,Low,"Low, Low, Low",17691
17692.0,127,64.81,40,Low,High,Low,"Low, High, Low",17692
17693.0,137,16.32,14,Low,Low,Low,"Low, Low, Low",17693
17694.0,142,38.480000000000004,14,Low,Low,Low,"Low, Low, Low",17694
17695.0,132,40.05,29,Low,Low,Low,"Low, Low, Low",17695
17696.0,38,203.52,97,High,High,High,"High, High, High",17696
17697.0,236,64.4,16,Low,Low,Low,"Low, Low, Low",17697
17698.0,261,17.1,8,Low,Low,Low,"Low, Low, Low",17698
17700.0,17,354.79,130,High,High,High,"High, High, High",17700
17701.0,253,33.9,12,Low,Low,Low,"Low, Low, Low",17701
17702.0,30,112.17,65,High,High,High,"High, High, High",17702
17703.0,35,90.35,55,High,High,High,"High, High, High",17703
17704.0,169,90.93,26,Low,Low,High,"Low, Low, High",17704
17705.0,3,194.3,90,High,High,High,"High, High, High",17705
17706.0,4,808.83,299,High,High,High,"High, High, High",17706
17707.0,185,7.15,3,Low,Low,Low,"Low, Low, Low",17707
17708.0,188,101.54,34,Low,Low,High,"Low, Low, High",17708
17709.0,170,20.1,4,Low,Low,Low,"Low, Low, Low",17709
17711.0,11,48.77,22,High,Low,Low,"High, Low, Low",17711
17712.0,45,75.44,26,High,Low,Low,"High, Low, Low",17712
17714.0,321,20.5,10,Low,Low,Low,"Low, Low, Low",17714
17716.0,29,464.16,223,High,High,High,"High, High, High",17716
17718.0,232,12.4,5,Low,Low,Low,"Low, Low, Low",17718
17719.0,38,635.49,197,High,High,High,"High, High, High",17719
17720.0,26,82.95,34,High,Low,High,"High, Low, High",17720
17722.0,96,199.63,92,Low,High,High,"Low, High, High",17722
17723.0,173,15.8,4,Low,Low,Low,"Low, Low, Low",17723
17724.0,71,111.3,33,Low,Low,High,"Low, Low, High",17724
17725.0,16,342.68,177,High,High,High,"High, High, High",17725
17727.0,15,131.96,58,High,High,High,"High, High, High",17727
17728.0,4,355.55,146,High,High,High,"High, High, High",17728
17730.0,3,347.94,191,High,High,High,"High, High, High",17730
17731.0,79,133.59,50,Low,High,High,"Low, High, High",17731
17732.0,373,41.99,13,Low,Low,Low,"Low, Low, Low",17732
17733.0,39,50.28,28,High,Low,Low,"High, Low, Low",17733
17734.0,54,79.08,37,Low,High,Low,"Low, High, Low",17734
17735.0,2,1247.4,649,High,High,High,"High, High, High",17735
17736.0,9,28.23,18,High,Low,Low,"High, Low, Low",17736
17737.0,9,23.29,9,High,Low,Low,"High, Low, Low",17737
17738.0,19,194.81,81,High,High,High,"High, High, High",17738
17739.0,12,187.1,40,High,High,High,"High, High, High",17739
17742.0,113,25.38,8,Low,Low,Low,"Low, Low, Low",17742
17744.0,4,107.39,105,High,High,High,"High, High, High",17744
17746.0,240,11.75,4,Low,Low,Low,"Low, Low, Low",17746
17747.0,113,5.95,1,Low,Low,Low,"Low, Low, Low",17747
17749.0,178,65.52,25,Low,Low,Low,"Low, Low, Low",17749
17750.0,5,116.3,163,High,High,High,"High, High, High",17750
17754.0,1,83.0,82,High,High,High,"High, High, High",17754
17757.0,1,1522.63,677,High,High,High,"High, High, High",17757
17758.0,19,812.85,394,High,High,High,"High, High, High",17758
17759.0,17,175.4,87,High,High,High,"High, High, High",17759
17760.0,22,47.02,22,High,Low,Low,"High, Low, Low",17760
17761.0,33,23.900000000000002,11,High,Low,Low,"High, Low, Low",17761
17763.0,263,1.25,1,Low,Low,Low,"Low, Low, Low",17763
17764.0,51,168.89000000000001,68,High,High,High,"High, High, High",17764
17765.0,159,120.91,46,Low,High,High,"Low, High, High",17765
17767.0,15,50.5,20,High,Low,Low,"High, Low, Low",17767
17768.0,8,181.08,77,High,High,High,"High, High, High",17768
17769.0,13,679.24,279,High,High,High,"High, High, High",17769
17770.0,199,44.58,21,Low,Low,Low,"Low, Low, Low",17770
17771.0,57,89.27,50,Low,High,High,"Low, High, High",17771
17772.0,11,127.56,49,High,High,High,"High, High, High",17772
17774.0,97,376.08,141,Low,High,High,"Low, High, High",17774
17775.0,255,2.35,3,Low,Low,Low,"Low, Low, Low",17775
17777.0,25,301.07,192,High,High,High,"High, High, High",17777
17779.0,21,139.5,71,High,High,High,"High, High, High",17779
17781.0,159,17.330000000000002,7,Low,Low,Low,"Low, Low, Low",17781
17783.0,72,120.32000000000001,66,Low,High,High,"Low, High, High",17783
17785.0,53,24.82,12,Low,Low,Low,"Low, Low, Low",17785
17786.0,85,127.57000000000001,68,Low,High,High,"Low, High, High",17786
17787.0,153,318.61,127,Low,High,High,"Low, High, High",17787
17788.0,130,8.2,2,Low,Low,Low,"Low, Low, Low",17788
17789.0,281,32.1,12,Low,Low,Low,"Low, Low, Low",17789
17790.0,27,434.86,173,High,High,High,"High, High, High",17790
17791.0,30,27.7,10,High,Low,Low,"High, Low, Low",17791
17793.0,25,125.35,48,High,High,High,"High, High, High",17793
17795.0,180,71.04,42,Low,High,Low,"Low, High, Low",17795
17796.0,40,264.2,75,High,High,High,"High, High, High",17796
17797.0,22,197.31,102,High,High,High,"High, High, High",17797
17799.0,22,766.0600000000001,382,High,High,High,"High, High, High",17799
17800.0,37,198.1,97,High,High,High,"High, High, High",17800
17802.0,82,284.93,134,Low,High,High,"Low, High, High",17802
17805.0,74,19.72,7,Low,Low,Low,"Low, Low, Low",17805
17806.0,11,41.2,39,High,High,Low,"High, High, Low",17806
17809.0,16,64.42,27,High,Low,Low,"High, Low, Low",17809
17811.0,4,1765.56,777,High,High,High,"High, High, High",17811
17812.0,13,283.13,130,High,High,High,"High, High, High",17812
17813.0,14,792.25,332,High,High,High,"High, High, High",17813
17816.0,37,23.98,17,High,Low,Low,"High, Low, Low",17816
17817.0,4,58.55,28,High,Low,Low,"High, Low, Low",17817
17819.0,72,49.42,25,Low,Low,Low,"Low, Low, Low",17819
17824.0,51,12.96,11,High,Low,Low,"High, Low, Low",17824
17827.0,5,445.52,209,High,High,High,"High, High, High",17827
17828.0,23,126.88,54,High,High,High,"High, High, High",17828
17829.0,299,68.12,27,Low,Low,Low,"Low, Low, Low",17829
17830.0,2,42.300000000000004,12,High,Low,Low,"High, Low, Low",17830
17831.0,33,5.9,2,High,Low,Low,"High, Low, Low",17831
17832.0,50,67.62,60,High,High,Low,"High, High, Low",17832
17835.0,3,94.88,58,High,High,High,"High, High, High",17835
17836.0,47,32.78,24,High,Low,Low,"High, Low, Low",17836
17837.0,42,382.11,144,High,High,High,"High, High, High",17837
17838.0,27,204.23,96,High,High,High,"High, High, High",17838
17839.0,42,98.03,56,High,High,High,"High, High, High",17839
17841.0,2,15012.45,7374,High,High,High,"High, High, High",17841
17843.0,303,91.74000000000001,34,Low,Low,High,"Low, Low, High",17843
17844.0,107,4.99,5,Low,Low,Low,"Low, Low, Low",17844
17848.0,148,104.99,39,Low,High,High,"Low, High, High",17848
17849.0,264,27.75,11,Low,Low,Low,"Low, Low, Low",17849
17850.0,372,767.83,273,Low,High,High,"Low, High, High",17850
17852.0,12,56.83,24,High,Low,Low,"High, Low, Low",17852
17854.0,185,28.290000000000003,13,Low,Low,Low,"Low, Low, Low",17854
17855.0,373,20.07,16,Low,Low,Low,"Low, Low, Low",17855
17856.0,233,10.45,4,Low,Low,Low,"Low, Low, Low",17856
17857.0,358,0.55,1,Low,Low,Low,"Low, Low, Low",17857
17858.0,6,532.4300000000001,133,High,High,High,"High, High, High",17858
17859.0,305,44.62,24,Low,Low,Low,"Low, Low, Low",17859
17860.0,369,140.32,57,Low,High,High,"Low, High, High",17860
17861.0,3,302.9,196,High,High,High,"High, High, High",17861
17862.0,324,21.15,7,Low,Low,Low,"Low, Low, Low",17862
17863.0,59,217.88,143,Low,High,High,"Low, High, High",17863
17864.0,13,174.11,94,High,High,High,"High, High, High",17864
17865.0,31,624.29,307,High,High,High,"High, High, High",17865
17866.0,143,20.15,6,Low,Low,Low,"Low, Low, Low",17866
17867.0,30,136.84,73,High,High,High,"High, High, High",17867
17869.0,107,101.69,30,Low,Low,High,"Low, Low, High",17869
17870.0,2,514.66,266,High,High,High,"High, High, High",17870
17871.0,205,20.810000000000002,8,Low,Low,Low,"Low, Low, Low",17871
17873.0,80,61.95,34,Low,Low,Low,"Low, Low, Low",17873
17874.0,185,129.25,40,Low,High,High,"Low, High, High",17874
17877.0,170,32.54,11,Low,Low,Low,"Low, Low, Low",17877
17878.0,44,35.97,19,High,Low,Low,"High, Low, Low",17878
17879.0,174,13.879999999999999,5,Low,Low,Low,"Low, Low, Low",17879
17880.0,365,39.5,22,Low,Low,Low,"Low, Low, Low",17880
17881.0,304,36.25,8,Low,Low,Low,"Low, Low, Low",17881
17883.0,3,236.13,135,High,High,High,"High, High, High",17883
17884.0,4,202.56,107,High,High,High,"High, High, High",17884
17885.0,12,125.01,62,High,High,High,"High, High, High",17885
17886.0,32,192.37,94,High,High,High,"High, High, High",17886
17887.0,129,15.95,7,Low,Low,Low,"Low, Low, Low",17887
17888.0,60,113.85,52,Low,High,High,"Low, High, High",17888
17889.0,212,39.67,17,Low,Low,Low,"Low, Low, Low",17889
17890.0,323,181.22,88,Low,High,High,"Low, High, High",17890
17891.0,162,24.2,34,Low,Low,Low,"Low, Low, Low",17891
17892.0,57,57.95,24,Low,Low,Low,"Low, Low, Low",17892
17893.0,225,23.15,14,Low,Low,Low,"Low, Low, Low",17893
17894.0,72,464.54,186,Low,High,High,"Low, High, High",17894
17895.0,44,21.33,14,High,Low,Low,"High, Low, Low",17895
17897.0,173,238.31,105,Low,High,High,"Low, High, High",17897
17898.0,85,41.19,27,Low,Low,Low,"Low, Low, Low",17898
17899.0,159,42.69,27,Low,Low,Low,"Low, Low, Low",17899
17900.0,190,6.65,5,Low,Low,Low,"Low, Low, Low",17900
17901.0,29,32.65,13,High,Low,Low,"High, Low, Low",17901
17904.0,21,80.68,32,High,Low,High,"High, Low, High",17904
17905.0,157,72.19,27,Low,Low,Low,"Low, Low, Low",17905
17906.0,247,28.95,11,Low,Low,Low,"Low, Low, Low",17906
17908.0,374,146.85,56,Low,High,High,"Low, High, High",17908
17911.0,9,67.48,36,High,High,Low,"High, High, Low",17911
17912.0,310,70.79,29,Low,Low,Low,"Low, Low, Low",17912
17913.0,59,134.42000000000002,56,Low,High,High,"Low, High, High",17913
17914.0,4,120.3,73,High,High,High,"High, High, High",17914
17917.0,45,192.49,93,High,High,High,"High, High, High",17917
17919.0,88,30.02,13,Low,Low,Low,"Low, Low, Low",17919
17920.0,4,1303.04,666,High,High,High,"High, High, High",17920
17921.0,64,305.91,141,Low,High,High,"Low, High, High",17921
17924.0,12,45.32,13,High,Low,Low,"High, Low, Low",17924
17926.0,133,54.89,17,Low,Low,Low,"Low, Low, Low",17926
17928.0,45,39.45,20,High,Low,Low,"High, Low, Low",17928
17929.0,309,10.9,2,Low,Low,Low,"Low, Low, Low",17929
17930.0,36,41.72,29,High,Low,Low,"High, Low, Low",17930
17931.0,134,135.63,57,Low,High,High,"Low, High, High",17931
17932.0,29,170.26,82,High,High,High,"High, High, High",17932
17934.0,59,35.17,12,Low,Low,Low,"Low, Low, Low",17934
17935.0,138,45.65,28,Low,Low,Low,"Low, Low, Low",17935
17936.0,5,139.22,72,High,High,High,"High, High, High",17936
17937.0,9,10.0,4,High,Low,Low,"High, Low, Low",17937
17939.0,160,29.47,12,Low,Low,Low,"Low, Low, Low",17939
17942.0,8,0.95,1,High,Low,Low,"High, Low, Low",17942
17946.0,233,27.990000000000002,18,Low,Low,Low,"Low, Low, Low",17946
17947.0,37,7.2299999999999995,8,High,Low,Low,"High, Low, Low",17947
17949.0,8,11.29,4,High,Low,Low,"High, Low, Low",17949
17950.0,72,113.55,65,Low,High,High,"Low, High, High",17950
17951.0,40,16.990000000000002,10,High,Low,Low,"High, Low, Low",17951
17954.0,5,825.75,469,High,High,High,"High, High, High",17954
17955.0,220,15.14,7,Low,Low,Low,"Low, Low, Low",17955
17957.0,66,41.36,28,Low,Low,Low,"Low, Low, Low",17957
17958.0,117,17.33,6,Low,Low,Low,"Low, Low, Low",17958
17960.0,171,44.71,26,Low,Low,Low,"Low, Low, Low",17960
17961.0,21,484.84000000000003,228,High,High,High,"High, High, High",17961
17962.0,142,47.57,33,Low,Low,Low,"Low, Low, Low",17962
17964.0,32,181.42,94,High,High,High,"High, High, High",17964
17965.0,38,688.27,281,High,High,High,"High, High, High",17965
17966.0,151,61.7,40,Low,High,Low,"Low, High, Low",17966
17967.0,372,72.33,46,Low,High,Low,"Low, High, Low",17967
17968.0,374,156.03,84,Low,High,High,"Low, High, High",17968
17969.0,166,23.5,8,Low,Low,Low,"Low, Low, Low",17969
17970.0,211,49.980000000000004,22,Low,Low,Low,"Low, Low, Low",17970
17972.0,242,92.49000000000001,28,Low,Low,High,"Low, Low, High",17972
17973.0,52,40.59,13,Low,Low,Low,"Low, Low, Low",17973
17974.0,25,326.05,174,High,High,High,"High, High, High",17974
17975.0,15,724.41,271,High,High,High,"High, High, High",17975
17976.0,372,190.43,61,Low,High,High,"Low, High, High",17976
17977.0,29,29.1,14,High,Low,Low,"High, Low, Low",17977
17978.0,365,20.05,10,Low,Low,Low,"Low, Low, Low",17978
17979.0,36,276.52,138,High,High,High,"High, High, High",17979
17980.0,166,47.95,20,Low,Low,Low,"Low, Low, Low",17980
17984.0,145,78.2,46,Low,High,Low,"Low, High, Low",17984
17985.0,22,77.0,20,High,Low,Low,"High, Low, Low",17985
17986.0,56,2.08,1,Low,Low,Low,"Low, Low, Low",17986
17987.0,185,10.03,10,Low,Low,Low,"Low, Low, Low",17987
17988.0,12,92.4,31,High,Low,High,"High, Low, High",17988
17990.0,237,66.10000000000001,28,Low,Low,Low,"Low, Low, Low",17990
17991.0,225,11.8,4,Low,Low,Low,"Low, Low, Low",17991
17994.0,122,154.93,77,Low,High,High,"Low, High, High",17994
17995.0,282,2.95,1,Low,Low,Low,"Low, Low, Low",17995
